movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
Kiss of the Dragon,R,64437847,7/6/01 0:00,98,25000000,36845124
Kiss the Girls,R,N/A,10/3/97 0:00,117,27000000,60527873
Kissing Jessica Stein,R,10013424,3/13/02 0:00,96,1000000,7025722
Kit Kittredge: An American Girl,G,17657973,6/20/08 0:00,101,10000000,17657973
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Knight & Day,PG-13,261930436,6/23/10 0:00,130,117000000,76423035
A Knight's Tale,PG-13,117487473,5/11/01 0:00,132,65000000,56569702
Knocked Up,R,219076518,6/1/07 0:00,129,30000000,148768917
Knowing,PG-13,183593586,3/20/09 0:00,122,50000000,79957634
Krampus,PG-13,61548707,12/4/15 0:00,98,15000000,42725475
Krrish,Unrated,18039685,6/30/06 0:00,154,10200000,1430721
Kundun,PG-13,N/A,12/25/97 0:00,128,28000000,5684789
Kung Fu Hustle,R,100914445,4/8/05 0:00,95,20000000,17108591
Kung Fu Panda,PG,631744560,6/6/08 0:00,91,130000000,215434591
Kung Fu Panda 2,PG,665692281,5/26/11 0:00,91,150000000,165249063
Kung Pow! Enter the Fist,PG-13,16994625,1/25/02 0:00,81,10000000,16037962
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
La Vie en Rose,PG-13,86274793,6/8/07 0:00,136,25000000,10301706
Labor Day,PG-13,20275812,1/31/14 0:00,111,18000000,13371528
The Ladies Man,R,13743212,10/13/00 0:00,84,24000000,13616610
Lady and the Tramp,G,N/A,6/22/55 0:00,75,4000000,36359037
Lady in the Water,PG-13,72785169,7/21/06 0:00,110,70000000,42285169
The Ladykillers,R,76747441,3/26/04 0:00,104,35000000,39799191
The Lair of the White Worm,R,N/A,10/21/88 0:00,93,2500000,1189315
The Lake House,PG,114830111,6/16/06 0:00,105,40000000,52330111
Lake Placid,R,56870414,7/16/99 0:00,82,35000000,31770414
Lakeview Terrace,PG-13,44653637,9/19/08 0:00,110,20000000,39263506
Land of the Lost,PG-13,68777554,6/5/09 0:00,93,100000000,49438370
Lara Croft Tomb Raider: The Cradle of Life,PG-13,156505388,7/25/03 0:00,110,95000000,65660196
Lara Croft: Tomb Raider,PG-13,274703340,6/15/01 0:00,100,115000000,131168070
Larry Crowne,PG-13,72008245,7/1/11 0:00,99,30000000,35608245
Lars and the Real Girl,PG-13,11293663,10/12/07 0:00,106,12000000,5972884
Last Action Hero,PG-13,137298489,6/18/93 0:00,131,85000000,50016394
The Last Airbender,PG,319713881,7/1/10 0:00,103,150000000,131772187
The Last Castle,R,27642707,10/19/01 0:00,133,72000000,18244060
The Last Exorcism,PG-13,67738090,8/27/10 0:00,100,1800000,41034350
The Last Exorcism Part II,PG-13,15179302,3/1/13 0:00,88,5000000,15179302
The Last Godfather,PG-13,16750830,4/1/11 0:00,100,13400000,164247
Last Holiday,PG-13,43343248,1/13/06 0:00,112,45000000,38399961
The Last King of Scotland,R,48363516,9/27/06 0:00,123,6000000,17606684
The Last Kiss (2006),R,15852401,9/15/06 0:00,104,20000000,11614790
Last Man Standing,R,47267001,9/20/96 0:00,101,67000000,18115927
The Last Mistress,Unrated,1831577,6/27/08 0:00,109,6000000,785671
The Last of the Mohicans,R,N/A,9/25/92 0:00,112,40000000,75505856
The Last Samurai,R,456758981,12/5/03 0:00,154,140000000,111127263
The Last Sin Eater,PG-13,N/A,2/9/07 0:00,117,2200000,388390
The Last Song,PG,89041656,3/31/10 0:00,107,20000000,62950384
The Last Stand,R,48330757,1/18/13 0:00,107,45000000,12050299
The Last Station,R,13550772,1/15/10 0:00,112,18000000,6617867
Last Tango in Paris,X,N/A,1/27/73 0:00,129,1250000,36144000
The Last Time I Committed Suicide,R,N/A,6/20/97 0:00,92,4000000,46362
Last Vegas,PG-13,134402450,11/1/13 0:00,90,28000000,63914167
The Last Witch Hunter,PG-13,140396650,10/23/15 0:00,106,90000000,27367660
Law Abiding Citizen,R,126690726,10/16/09 0:00,108,50000000,73357727
Lawn Dogs,R,N/A,5/15/98 0:00,101,8000000,106404
The Lawnmower Man,R,N/A,3/6/92 0:00,107,10000000,32100816
Laws of Attraction,PG-13,30016165,4/30/04 0:00,87,32000000,17871255
The Lazarus Effect,PG-13,64110728,2/27/15 0:00,83,3300000,25801047
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The League of Extraordinary Gentlemen,PG-13,179265204,7/11/03 0:00,112,78000000,66465204
A League of Their Own,PG,132440069,7/1/92 0:00,128,40000000,107533928
Leap Year,PG,32607316,1/8/10 0:00,97,19000000,25918920
Leatherheads,PG-13,41299492,4/4/08 0:00,114,58000000,31373938
Leave It to Beaver,PG,N/A,8/22/97 0:00,88,15000000,10925060
Leaves of Grass,R,1018753,9/17/10 0:00,105,9000000,70066
Lee Daniels' The Butler,PG-13,176598908,8/16/13 0:00,132,30000000,116632095
Left Behind (2014),PG-13,19682924,10/3/14 0:00,105,16000000,14019924
The Legacy,R,N/A,9/14/79 0:00,102,2500000,11364985
Legally Blonde,PG-13,141774679,7/13/01 0:00,96,18000000,96520674
"Legally Blonde 2: Red, White and Blonde",PG-13,124914842,7/2/03 0:00,95,45000000,90186328
The Legend of Bagger Vance,PG-13,39459427,11/3/00 0:00,127,80000000,30919168
The Legend of Drunken Master,R,N/A,10/20/00 0:00,102,10000000,11555430
The Legend of Hercules,PG-13,61279452,1/10/14 0:00,99,70000000,18848538
Legend of the Guardians: The Owls of Ga'Hoole,PG,140073390,9/24/10 0:00,90,80000000,55675313
The Legend of Zorro,PG,142400065,10/28/05 0:00,126,75000000,46464023
Legends of Oz: Dorothy's Return,PG,18662027,5/9/14 0:00,88,70000000,8462027
Legion (2010),R,67918658,1/22/10 0:00,100,26000000,40168080
The LEGO Movie,PG,469160692,2/7/14 0:00,100,60000000,257760692
Lemony Snicket's A Series of Unfortunate Events,PG,209073645,12/17/04 0:00,113,140000000,118634549
Les Miserables (2012),PG-13,441809770,12/25/12 0:00,157,61000000,148809770
Les Rivieres Pourpres (The Crimson Rivers),R,60094966,1/26/01 0:00,117,14000000,594966
Let Me In,R,24145613,10/1/10 0:00,115,20000000,12134935
Let's Be Cops,R,138224951,8/13/14 0:00,104,17000000,82390774
Lethal Weapon 3,R,321731527,5/15/92 0:00,118,35000000,144731527
Lethal Weapon 4,R,285444603,7/10/98 0:00,127,140000000,130444603
Letters from Iwo Jima,R,68673228,12/20/06 0:00,141,19000000,13756082
Letters to God,PG,2908893,4/9/10 0:00,110,3000000,2848578
Letters to Juliet,PG,79181750,5/14/10 0:00,105,30000000,53032453
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Life,R,73345029,4/16/99 0:00,109,80000000,63886029
The Life Aquatic with Steve Zissou,R,34808403,12/10/04 0:00,118,50000000,24020403
Life as a House,R,23903791,10/26/01 0:00,124,27000000,15667270
Life as We Know It,PG-13,105648706,10/8/10 0:00,112,38000000,53374681
The Life Before Her Eyes,R,7248490,4/18/08 0:00,90,13000000,303439
Life During Wartime,R,768016,7/23/10 0:00,98,4500000,281447
The Life of David Gale,R,38955598,2/21/03 0:00,130,38000000,19955598
Life of Pi,PG,609016565,11/21/12 0:00,126,120000000,124987023
Life Stinks,PG-13,N/A,7/26/91 0:00,92,13000000,4102526
"Life, or Something Like It",PG-13,16872671,4/26/02 0:00,103,40000000,14448589
Light it Up,R,N/A,11/10/99 0:00,99,13000000,5985690
Light Sleeper,R,N/A,8/21/92 0:00,103,5000000,1050861
Like Mike,PG,62274780,7/3/02 0:00,100,30000000,51432760
Lilo & Stitch,PG,273144151,6/21/02 0:00,85,80000000,145794338
Limbo,R,N/A,6/4/99 0:00,126,10000000,2160710
The Limey,R,3204663,10/8/99 0:00,89,10000000,3204663
Limitless,PG-13,161849455,3/18/11 0:00,105,27000000,79249455
Lincoln,PG-13,275293450,11/9/12 0:00,145,65000000,182207973
The Lincoln Lawyer,R,75009200,3/18/11 0:00,119,40000000,58009200
The Lion King,G,987483777,6/15/94 0:00,89,45000000,312855561
Lionheart,R,24271196,1/11/91 0:00,105,6000000,24078196
Lions for Lambs,R,63215872,11/9/07 0:00,88,35000000,15002854
Little Black Book,PG-13,22034832,8/6/04 0:00,105,35000000,20698668
Little Children,R,14821658,10/6/06 0:00,130,26000000,5463019
Little Fockers,PG-13,310650585,12/22/10 0:00,98,100000000,148438600
Little Man,PG-13,101595121,7/14/06 0:00,90,64000000,58645052
Little Miss Sunshine,R,100523181,7/26/06 0:00,101,8000000,59891098
Little Nicky,PG-13,58292295,11/10/00 0:00,84,85000000,39464775
The Little Vampire,PG,27965865,10/27/00 0:00,105,35000000,13572400
Little Women (1994),PG,N/A,12/21/94 0:00,118,18000000,50083616
Live Free or Die Hard,PG-13,383531464,6/27/07 0:00,130,110000000,134529403
The Lives of Others,R,77356942,2/9/07 0:00,137,2000000,11286112
Living Out Loud,R,15610299,10/30/98 0:00,102,20000000,12905901
The Lizzie McGuire Movie,PG,55534455,5/2/03 0:00,90,17000000,42734455
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Local Color,R,N/A,10/19/07 0:00,107,3000000,32788
Lockout,PG-13,32204030,4/13/12 0:00,110,20000000,14326864
Lolita (1998),R,N/A,7/24/98 0:00,137,62000000,1071255
London Has Fallen,R,182378815,3/4/16 0:00,99,60000000,61430306
The Lone Ranger,PG-13,260502115,7/3/13 0:00,149,215000000,89302115
Lone Survivor,R,154802912,12/25/13 0:00,121,40000000,125095601
The Long Kiss Goodnight,R,89456761,10/11/96 0:00,123,65000000,33447612
A Long Way Off,PG,N/A,5/16/14 0:00,105,500000,30104
The Longest Ride,PG-13,62944815,4/10/15 0:00,139,34000000,37446117
The Longest Yard,PG-13,190320568,5/27/05 0:00,109,82000000,158119460
Lookin' to Get Out,R,N/A,10/8/82 0:00,105,17000000,946461
The Lookout,R,5371181,3/30/07 0:00,98,16000000,4600585
Looney Tunes: Back in Action,PG,68514844,11/14/03 0:00,90,80000000,20991364
Looper,R,176506819,9/28/12 0:00,118,30000000,66486205
The Lord of the Rings: The Fellowship of the Ring,PG-13,871530324,12/19/01 0:00,178,93000000,313364114
The Lord of the Rings: The Return of the King,PG-13,1119929521,12/17/03 0:00,200,94000000,377027325
The Lord of the Rings: The Two Towers,PG-13,926047111,12/18/02 0:00,179,94000000,339789881
Lord of War,R,72617068,9/16/05 0:00,122,50000000,24149632
Lords of Dogtown,PG-13,13411957,6/3/05 0:00,107,25000000,11273517
The Lords of Salem,R,N/A,4/19/13 0:00,100,1500000,1165882
Loser,PG-13,18404706,7/21/00 0:00,95,20000000,15618626
The Losers,PG-13,29379723,4/23/10 0:00,98,25000000,23591432
Lost and Found (1999),PG-13,N/A,4/23/99 0:00,95,30000000,6552255
The Lost City,R,4386236,4/28/06 0:00,143,9600000,2484186
Lost in Space,PG-13,136159423,4/3/98 0:00,130,80000000,69117629
Lost in Translation,R,119723856,9/12/03 0:00,102,4000000,44585453
The Lost Skeleton of Cadavra,PG,N/A,2/6/04 0:00,90,40000,143121
Lost Souls,R,31355910,10/13/00 0:00,97,50000000,16815253
The Lost World: Jurassic Park,PG-13,618638999,5/23/97 0:00,129,73000000,229086679
A Lot Like Love,PG-13,42886719,4/22/05 0:00,97,30000000,21845719
Lottery Ticket,PG-13,N/A,8/20/10 0:00,99,17000000,24719879
Love & Basketball,PG-13,27728118,4/21/00 0:00,127,20000000,27459615
Love (2015),Unrated,249083,10/30/15 0:00,135,3000000,249083
Love Actually,R,246942017,11/7/03 0:00,128,40000000,59696144
Love Affair,PG-13,N/A,10/21/94 0:00,108,60000000,18272894
Love and Death,PG,N/A,6/10/75 0:00,85,3000000,20123742
Love and Other Drugs,R,102820008,11/24/10 0:00,113,30000000,32367005
The Love Guru,PG-13,40863344,6/20/08 0:00,88,62000000,32235793
Love Happens,PG-13,36088028,9/18/09 0:00,109,18000000,22965110
The Love Letter,PG-13,8302478,5/21/99 0:00,99,20000000,8302478
Love Ranch,R,N/A,6/30/10 0:00,117,25000000,137885
Love the Coopers,PG-13,26302731,11/13/15 0:00,107,17000000,26302731
Love's Abiding Joy,PG,N/A,10/6/06 0:00,87,3000000,252726
Love's Labour's Lost,PG,N/A,6/9/00 0:00,93,13000000,299792
The Lovely Bones,PG-13,93621340,12/11/09 0:00,135,65000000,44114232
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Lucky Numbers,R,10890222,10/27/00 0:00,105,63000000,10042516
Lucy,R,463360063,7/25/14 0:00,90,40000000,126663600
"Lust, Caution",NC-17,67091915,9/28/07 0:00,158,15000000,4604982
Luther,PG-13,29413900,9/26/03 0:00,115,30000000,5791328
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
M.A.S.H.,R,N/A,1/25/70 0:00,116,3500000,81600000
MacGruber,R,9322895,5/21/10 0:00,88,10000000,8525600
Machete,R,44093316,9/3/10 0:00,105,10500000,26593646
Machine Gun Preacher,R,3338690,9/23/11 0:00,123,30000000,538690
Mad City,PG-13,N/A,11/7/97 0:00,115,50000000,10541523
Mad Max: Fury Road,R,378436354,5/15/15 0:00,120,150000000,153636354
Madagascar 3: Europe's Most Wanted,PG,746921274,6/8/12 0:00,93,145000000,216391482
Madagascar: Escape 2 Africa,PG,603900354,11/7/08 0:00,89,150000000,180010950
Made of Honor,PG-13,105962760,5/2/08 0:00,101,40000000,46012734
Madonna: Truth or Dare,R,29012935,5/10/91 0:00,114,4500000,15012935
Mafia!,PG-13,N/A,7/24/98 0:00,83,10000000,19889299
Magic Mike,R,167221571,6/29/12 0:00,110,7000000,113721571
Magic Mike XXL,R,122513057,7/1/15 0:00,115,14800000,66013057
Magnolia,R,48451803,12/17/99 0:00,188,37000000,22455976
Maid in Manhattan,PG-13,154906693,12/13/02 0:00,105,55000000,94011225
The Majestic,PG,37317558,12/21/01 0:00,152,72000000,27807266
Maleficent,PG,758539785,5/30/14 0:00,97,180000000,241410378
Malevolence,R,127287,9/10/04 0:00,90,200000,127287
Malibu's Most Wanted,PG-13,34622504,4/18/03 0:00,80,15000000,34432201
Mama,PG-13,146428180,1/18/13 0:00,100,15000000,71628180
Mamma Mia!,PG-13,609841637,7/18/08 0:00,108,52000000,144130063
A Man Apart,R,44350926,4/4/03 0:00,105,36000000,26736098
The Man From U.N.C.L.E.,PG-13,109845109,8/14/15 0:00,116,75000000,45445109
Man of Steel,PG-13,668045518,6/14/13 0:00,143,225000000,291045518
Man on a Ledge,PG-13,46221189,1/27/12 0:00,102,42000000,18620000
Man on Fire,R,130293714,4/21/04 0:00,146,70000000,77911774
Man on the Moon,R,47434430,12/22/99 0:00,119,82000000,34607430
The Man Who Knew Too Little,PG,N/A,11/14/97 0:00,90,20000000,13717039
Man with a Plan,Unrated,N/A,5/31/96 0:00,90,100000,33402
The Man with the Iron Fists,R,19721245,11/2/12 0:00,96,15000000,15634090
The Manchurian Candidate,R,96105964,7/30/04 0:00,130,80000000,65955630
Manderlay,Unrated,674918,1/27/06 0:00,139,14200000,78378
Maniac Cop,R,N/A,5/13/88 0:00,85,1100000,671382
Mannequin Two: On the Move,PG,N/A,5/17/91 0:00,95,13000000,3752428
Marci X,R,1675706,8/22/03 0:00,73,20000000,1648818
Margaret,R,46495,9/30/11 0:00,N/A,14000000,46495
Margin Call,R,19504039,10/21/11 0:00,109,3500000,5354039
Marie Antoinette,PG-13,60917189,10/20/06 0:00,118,40000000,15962471
Marmaduke,PG,83761844,6/4/10 0:00,87,50000000,33644788
Married Life,PG-13,2888315,3/7/08 0:00,90,12000000,1507990
The Marrying Man,R,N/A,4/5/91 0:00,118,26000000,12454768
Mars Needs Moms,PG,38992758,3/11/11 0:00,88,150000000,21392758
The Martian,PG-13,630161890,10/2/15 0:00,141,108000000,228433663
Martin Lawrence Live: Runteldat,R,N/A,8/2/02 0:00,100,3000000,19184820
Marvel's The Avengers,PG-13,1519557910,5/4/12 0:00,142,220000000,623357910
Mary Shelley's Frankenstein,R,112006296,11/4/94 0:00,123,45000000,22006296
The Mask,PG-13,351583407,7/29/94 0:00,97,23000000,119938730
The Mask of Zorro,PG-13,250288523,7/17/98 0:00,137,95000000,94095523
Master and Commander: The Far Side of the World,PG-13,212011111,11/14/03 0:00,138,150000000,93927920
The Master of Disguise,PG,43411001,8/2/02 0:00,80,16000000,40388794
The Matador,R,17306281,12/30/05 0:00,96,12500000,12594698
Match Point,R,85306374,12/28/05 0:00,124,15000000,23151529
Matilda,PG,N/A,8/2/96 0:00,95,36000000,33459416
The Matrix,R,463517383,3/31/99 0:00,136,63000000,171479930
The Matrix Reloaded,R,742128461,5/15/03 0:00,138,150000000,281576461
The Matrix Revolutions,R,427343298,11/5/03 0:00,135,150000000,139313948
Max (2015),PG,43967255,6/26/15 0:00,111,20000000,42656255
Max Keeble's Big Move,PG,18634654,10/5/01 0:00,86,25000000,17294293
Max Payne,PG-13,85416905,10/17/08 0:00,100,35000000,40689393
The Maze Runner,PG-13,348319861,9/19/14 0:00,113,34000000,102427862
Maze Runner: The Scorch Trials,PG-13,312325103,9/18/15 0:00,131,61000000,81697192
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Me and Earl and the Dying Girl,PG-13,9074749,6/12/15 0:00,104,8000000,6758416
Me and Orson Welles,PG-13,2336172,11/25/09 0:00,107,25000000,1190003
"Me, Myself and Irene",R,149270999,6/23/00 0:00,116,51000000,90570999
Mean Girls,PG-13,129042871,4/30/04 0:00,97,17000000,86058055
The Mechanic,R,62040498,1/28/11 0:00,100,40000000,29121498
Medicine Man,PG-13,N/A,2/7/92 0:00,105,40000000,45500797
Meek's Cutoff,PG,977772,4/8/11 0:00,104,2000000,977772
Meet Dave,PG,50650079,7/11/08 0:00,90,60000000,11803254
Meet Joe Black,PG-13,142940100,11/13/98 0:00,181,90000000,44619100
Meet the Fockers,PG-13,516642939,12/22/04 0:00,114,80000000,279261160
Meet the Parents,PG-13,330444045,10/6/00 0:00,108,55000000,166244045
Megamind,PG,321885765,11/5/10 0:00,96,130000000,148415853
Megiddo: The Omega Code II,PG-13,N/A,9/21/01 0:00,104,22000000,6047691
Memento,R,39723096,3/16/01 0:00,113,9000000,25544867
Memoirs of a Geisha,PG-13,162242962,12/9/05 0:00,144,85000000,57490508
Men in Black,PG-13,589390539,7/2/97 0:00,97,90000000,250690539
Men in Black II,PG-13,441818803,7/3/02 0:00,88,140000000,190418803
Men of Honor,R,82343495,11/10/00 0:00,129,32000000,48818921
The Men Who Stare at Goats,R,68968688,11/6/09 0:00,90,25000000,32428195
Mercy Streets,PG-13,N/A,10/31/00 0:00,106,600000,173599
Message in a Bottle,PG-13,118880016,2/12/99 0:00,131,80000000,52880016
The Messenger,R,1521261,11/13/09 0:00,105,6500000,1109660
The Messenger: The Story of Joan of Arc,R,66976317,11/12/99 0:00,158,85000000,14276317
The Messengers,PG-13,55010659,2/2/07 0:00,90,16000000,35374833
Metallica Through the Never,R,7972967,9/27/13 0:00,93,18000000,3419967
Meteor,PG,N/A,10/19/79 0:00,107,16000000,8400000
Metropolitan,PG-13,N/A,8/3/90 0:00,98,230000,2938208
The Mexican,R,147845033,3/2/01 0:00,123,57000000,66845033
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Miami Vice,R,163794509,7/28/06 0:00,146,135000000,63450470
MIB 3,PG-13,624026776,5/25/12 0:00,106,225000000,179020854
Michael Collins,R,N/A,10/11/96 0:00,133,25000000,11092559
Mickey,PG,N/A,4/30/04 0:00,90,6000000,294758
Mickey Blue Eyes,PG-13,54264342,8/20/99 0:00,102,75000000,33864342
Micmacs,R,16344333,5/28/10 0:00,105,42000000,1262079
Middle Men,R,N/A,8/6/10 0:00,105,20000000,754301
Middle of Nowhere (2012),R,N/A,10/12/12 0:00,97,200000,236806
Midget Zombie Takeover,Unrated,N/A,2/8/13 0:00,72,2000,10604
Midnight Express,R,N/A,10/27/78 0:00,122,2300000,35000000
Midnight in Paris,PG-13,151119219,5/20/11 0:00,88,17000000,56817045
Midnight in the Garden of Good & Evil,R,N/A,11/21/97 0:00,155,35000000,25105255
A Midsummer Night's Dream,PG-13,N/A,5/14/99 0:00,116,11000000,16071990
The Mighty Ducks,PG,N/A,10/2/92 0:00,104,10000000,50752337
A Mighty Heart,R,18935657,6/22/07 0:00,108,16000000,9176787
Mighty Joe Young,PG,N/A,12/25/98 0:00,114,90000000,50632037
The Mighty Macs,G,N/A,10/21/11 0:00,102,7000000,1891936
Milk,R,54586584,11/26/08 0:00,128,20000000,31841299
Million Dollar Arm,PG,39227580,5/16/14 0:00,124,25000000,36457627
Million Dollar Baby,PG-13,216763646,12/15/04 0:00,137,30000000,100492203
A Million Ways to Die in the West,R,87189756,5/30/14 0:00,116,40000000,43139300
Mimic,R,N/A,8/22/97 0:00,105,30000000,25480490
Mini's First Time,R,102676,7/14/06 0:00,91,6000000,49034
Minions,PG,1159398397,7/10/15 0:00,91,74000000,336045770
Minority Report,PG-13,358372926,6/21/02 0:00,144,102000000,132072926
Miracle at St. Anna,R,9323833,9/26/08 0:00,166,45000000,7919117
Miracles from Heaven,PG,62373645,3/16/16 0:00,109,13000000,57124564
Mirror Mirror,PG,183018522,3/30/12 0:00,106,85000000,64935167
MirrorMask,PG,N/A,9/30/05 0:00,101,4000000,866999
Miss Congeniality,PG-13,212742720,12/22/00 0:00,109,45000000,106807667
Mission to Mars,PG,110983407,3/10/00 0:00,113,100000000,60883407
Mission: Impossible,PG-13,457696359,5/22/96 0:00,110,80000000,180981856
Mission: Impossible - Ghost Protocol,PG-13,694713380,12/16/11 0:00,132,145000000,209397903
Mission: Impossible - Rogue Nation,PG-13,682330139,7/31/15 0:00,130,150000000,195042377
Mission: Impossible II,PG-13,546388105,5/24/00 0:00,123,125000000,215409889
Mission: Impossible III,PG-13,397850012,5/5/06 0:00,126,150000000,134029801
The Mist,R,57293715,11/21/07 0:00,127,18000000,25594957
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Mod Squad,R,N/A,3/26/99 0:00,100,50000000,13263993
Mojin: The Lost Legend,Unrated,259368448,12/18/15 0:00,127,37000000,1243810
Molly,PG-13,N/A,10/22/99 0:00,102,21000000,17650
Moms' Night Out,PG,10429707,5/9/14 0:00,98,5000000,10429707
Mona Lisa Smile,PG-13,141337989,12/19/03 0:00,117,65000000,63860942
Moneyball,PG-13,110206216,9/23/11 0:00,126,50000000,75605492
Mongol,R,26527510,6/6/08 0:00,120,18000000,5705761
Monkeybone,PG-13,7622365,2/23/01 0:00,88,75000000,5411999
Monster,R,60378584,12/24/03 0:00,111,8000000,34469210
Monster House,PG,140175006,7/21/06 0:00,91,75000000,73661010
Monster's Ball,R,44909486,12/26/01 0:00,111,4000000,31273922
Monster-in-Law,PG-13,154749918,5/13/05 0:00,95,43000000,82931301
Monsters,R,4242978,10/29/10 0:00,92,500000,237301
Monsters Vs. Aliens,PG,381509870,3/27/09 0:00,94,175000000,198351526
"Monsters, Inc.",G,562816256,11/2/01 0:00,90,115000000,255873250
Monte Carlo,PG,39667665,7/1/11 0:00,109,20000000,23186769
Monument Ave.,R,N/A,9/25/98 0:00,93,11000000,333760
The Monuments Men,PG-13,154984035,2/7/14 0:00,110,70000000,78031620
Moonlight Mile,PG-13,10011050,9/27/02 0:00,111,21000000,6835856
Moonrise Kingdom,PG-13,68263166,5/25/12 0:00,93,16000000,45512466
More American Graffiti,PG,N/A,8/3/79 0:00,110,3000000,15014674
Morning Glory,PG-13,60040976,11/10/10 0:00,102,40000000,31011732
The Mortal Instruments: City of Bones,PG-13,90565421,8/21/13 0:00,120,60000000,31165421
Mortdecai,R,47275695,1/23/15 0:00,106,60000000,7696134
A Most Violent Year,R,12007070,12/31/14 0:00,125,20000000,5749134
The Mother,R,3039587,5/28/04 0:00,112,2500000,1063163
Mother and Child,R,4980736,5/7/10 0:00,125,7000000,1110509
The Mothman Prophecies,PG-13,55157539,1/25/02 0:00,119,32000000,35746370
Moulin Rouge!,PG-13,179213434,5/18/01 0:00,127,50000000,57386607
Mouse Hunt,PG,122417389,12/19/97 0:00,97,38000000,61917389
Movie 43,R,32438988,1/25/13 0:00,97,6000000,8840453
Mozart and the Whale,PG-13,84447,4/14/06 0:00,93,12000000,36006
Mozart's Sister,Unrated,839654,8/19/11 0:00,120,4500000,707885
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Mr. & Mrs. Smith,PG-13,478207520,6/10/05 0:00,115,110000000,186336279
Mr. Brooks,R,48121900,6/1/07 0:00,120,20000000,28549298
Mr. Deeds,PG-13,171269535,6/28/02 0:00,91,50000000,126293452
Mr. Magoo,PG,N/A,12/25/97 0:00,88,30000000,21437192
Mr. Peabody & Sherman,PG,275698039,3/7/14 0:00,90,145000000,111506430
Mr. Popper's Penguins,PG,187361754,6/17/11 0:00,95,55000000,68224452
Mrs. Doubtfire,PG-13,441286195,11/24/93 0:00,125,25000000,219195243
Mrs. Palfrey at the Claremont,Unrated,3919275,11/25/05 0:00,105,750000,1720953
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Much Ado About Nothing,PG-13,N/A,5/7/93 0:00,110,11000000,22549338
The Mudge Boy,R,N/A,5/7/04 0:00,94,800000,62852
The Mummy,PG-13,415933406,5/7/99 0:00,124,80000000,155385488
The Mummy Returns,PG-13,433013274,5/4/01 0:00,130,98000000,202019785
The Mummy: Tomb of the Dragon Emperor,PG-13,401128639,8/1/08 0:00,114,145000000,102491776
Munich,R,130358911,12/23/05 0:00,164,70000000,47403685
The Muppet Christmas Carol,G,N/A,12/11/92 0:00,85,12000000,27281507
The Muppets,PG,165184237,11/23/11 0:00,120,45000000,88631237
Muppets from Space,G,22323612,7/14/99 0:00,88,24000000,16625807
Muppets Most Wanted,PG,80383290,3/21/14 0:00,112,50000000,51183113
Murder by Numbers,R,56714147,4/19/02 0:00,120,50000000,31945749
Muriel's Wedding,R,15482277,3/10/95 0:00,105,9000000,15119639
The Muse,PG-13,11614954,8/27/99 0:00,97,15000000,11614954
Music of the Heart,PG,14859394,10/29/99 0:00,123,27000000,14859394
The Musketeer,PG-13,34585771,9/7/01 0:00,104,40000000,27073640
Must Love Dogs,PG-13,58405313,7/29/05 0:00,98,30000000,43894863
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
My Baby's Daddy,PG-13,18490423,1/9/04 0:00,86,12000000,17669317
My Best Friend's Girl,R,41622502,9/19/08 0:00,101,20000000,19219250
My Best Friend's Wedding,PG-13,299288605,6/20/97 0:00,105,38000000,127120029
My Big Fat Greek Wedding,PG,368744044,4/19/02 0:00,95,5000000,241438208
My Bloody Valentine 3-D,R,100734718,1/16/09 0:00,101,15000000,51545952
My Boss's Daughter,PG-13,18191005,8/22/03 0:00,86,14000000,15550605
My Date with Drew,PG,262770,8/5/05 0:00,90,1100,181041
My Dog Skip,PG,35547761,1/14/00 0:00,95,6000000,34134641
My Fair Lady,G,N/A,10/21/64 0:00,170,17000000,72000000
My Favorite Martian,PG,N/A,2/12/99 0:00,80,65000000,36850101
My First Mister,R,568762,10/12/01 0:00,109,5250000,568762
My Girl,PG,N/A,11/27/91 0:00,102,17000000,59489799
My Sister's Keeper,PG-13,95714875,6/26/09 0:00,106,30000000,49200230
My Soul to Take,R,20976402,10/8/10 0:00,107,25000000,14744435
Mystery Men,PG,33461011,8/6/99 0:00,122,68000000,29762011
"Mystery, Alaska",R,N/A,10/1/99 0:00,119,28000000,8891623
Mystic River,R,156822020,10/8/03 0:00,138,25000000,90135191
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
